架次,时间s,直连裕量dB,Q3-R01裕量dB,Q3-R02裕量dB,Q3-R03裕量dB
Q2-014,1917.9597468697684,74.84533378355208,,-5.402869659221409,
Q2-014,1918.9450380147298,85.15478079786637,,-5.401960873087347,
Q2-014,1919.9303291596912,70.70708972004957,,-5.401057462229431,
Q2-014,1920.9156203046525,65.55113218240648,,-5.400159430042308,
Q2-014,1921.9009114496141,62.337767323806894,,-5.3992667799019785,
Q2-014,1922.8862025945755,59.99743030427422,,-5.3983795151658995,
Q2-014,1923.8714937395368,58.155698707764074,,4.597827124580647,
Q2-014,1924.8567848844982,56.63698664962499,,4.597827124580647,
Q2-014,1925.8420760294596,55.34471600699317,,4.597827124580647,
Q2-014,1926.827367174421,54.22004119826275,,4.597827124580647,
Q2-014,1927.8126583193825,53.224439390678356,,4.597827124580647,
Q2-014,1928.797949464344,52.331311118054145,,4.597827124580647,
Q2-014,1929.7832406093053,51.521516657843335,,4.597827124580647,
Q2-014,1930.7685317542666,50.78082354466305,,4.597827124580647,
Q2-014,1931.753822899228,50.098360291614114,,4.597827124580647,
Q2-014,1932.7391140441894,49.46563492681554,,4.597827124580647,
Q2-014,1933.724405189151,48.87588753794337,,4.597827124580647,
Q2-014,1934.7096963341123,48.32364907244258,,4.597827124580647,
Q2-014,1935.6949874790737,47.804432247512864,,4.597827124580647,
Q2-014,1936.680278624035,47.31450977061216,,4.597827124580647,
Q2-014,1937.6655697689964,46.8507518507146,,4.597827124580647,
Q2-014,1938.6508609139578,46.41050494085846,,4.597827124580647,
Q2-014,1939.6361520589194,45.99149976120047,,4.597827124580647,
Q2-014,1940.6214432038807,45.59178050746466,,4.597827124580647,
Q2-014,1941.606734348842,45.20964964610255,,4.597827124580647,
Q2-014,1942.5920254938035,44.843624351070275,,4.597827124580647,
Q2-014,1943.5773166387648,44.49240175507312,,4.597827124580647,
Q2-014,1944.5626077837262,44.15483095806407,,4.597827124580647,
Q2-014,1945.5478989286876,43.82989027502859,,4.597827124580647,
Q2-014,1946.5331900736492,43.516668588605285,,4.597827124580647,
Q2-014,1947.5184812186105,43.214349948718365,,4.597827124580647,
Q2-014,1948.503772363572,42.92220076352163,,4.597827124580647,
Q2-014,1949.4890635085333,42.6395590754187,,4.597827124580647,
Q2-014,1950.4743546534946,42.365825527674275,,4.597827124580647,
Q2-014,1951.459645798456,42.10045571155028,,4.597827124580647,
Q2-014,1952.4449369434176,41.84295364828361,,4.597827124580647,
Q2-014,1953.430228088379,41.59286620976654,,4.597827124580647,
Q2-014,1954.4155192333403,41.34977832023404,,4.597827124580647,
Q2-014,1955.4008103783017,41.11330881133142,,4.597827124580647,
Q2-014,1956.386101523263,40.883106826622,,4.597827124580647,
Q2-014,1957.3713926682244,40.65884869038891,,4.597827124580647,
Q2-014,1958.356683813186,40.44023517059219,,4.597827124580647,
Q2-014,1959.3419749581474,40.22698907790131,,4.597827124580647,
Q2-014,1960.3272661031087,40.01885315246754,,4.597827124580647,
Q2-014,1961.31255724807,39.81558819802386,,4.597827124580647,
Q2-014,1962.2978483930315,39.61697142936835,,4.597827124580647,
Q2-014,1963.2831395379928,39.42279500460228,,4.597827124580647,
Q2-014,1964.2684306829542,39.23286471787662,,4.597827124580647,
Q2-014,1965.2537218279158,39.04699883203429,,4.597827124580647,
Q2-014,1966.2390129728772,38.86502703355846,,4.597827124580647,
Q2-014,1967.2243041178385,38.686789494765065,,4.597827124580647,
Q2-014,1968.2240735785679,38.657372224595846,,4.597827124580647,
Q2-014,1969.2238430392972,38.57029742109745,,4.597827124580647,
Q2-014,1970.2236125000265,38.428943506253816,,4.597827124580647,
Q2-014,1971.223381960756,38.23847248427742,,4.597827124580647,
Q2-014,1972.2231514214852,38.0052495662173,,4.597827124580647,
Q2-014,1973.2229208822146,37.73622514760723,,4.597827124580647,
Q2-014,1974.222690342944,37.43838490094808,,4.597827124580647,
Q2-014,1975.222459803673,37.11833085236117,,4.597827124580647,
Q2-014,1976.2222292644024,36.782011398917206,,4.597827124580647,
Q2-014,1977.2219987251317,36.43458562025677,,4.597827124580647,
Q2-014,1978.221768185861,36.0803909100879,,4.597827124580647,
Q2-014,1979.2215376465904,35.722979804024575,,4.597827124580647,
Q2-014,1980.2213071073197,35.36519643053326,,4.597827124580647,
Q2-014,1981.221076568049,35.00927049577217,,4.597827124580647,
Q2-014,1982.2208460287784,34.656914150056636,,4.597827124580647,
Q2-014,1983.2206154895077,34.309413115563046,,4.597827124580647,
Q2-014,1984.220384950237,33.96770776568464,,4.597827124580647,
Q2-014,1985.2201544109664,33.63246263992211,,4.597827124580647,
Q2-014,1986.2199238716958,33.3041245219472,,4.597827124580647,
Q2-014,1987.219693332425,32.98297006572791,,4.597827124580647,
Q2-014,1988.2194627931544,32.66914431666763,,4.597827124580647,
Q2-014,1989.2192322538838,32.362691546061725,,4.597827124580647,
